frame_id,instance_id,x,y,z,rotation
36.0,9820.0,380.767,1111.486,1.156,-1.9648570746414507
37.0,9820.0,379.009,1107.302,1.185,-1.9682742250669167
38.0,9820.0,377.593,1103.93,1.218,-1.9720433943951854
17.0,9821.0,385.29,1130.553,1.212,-1.9306483119748077
18.0,9821.0,385.29,1130.553,1.212,-1.9306483119748077
19.0,9821.0,385.29,1130.553,1.212,-1.9306483119748077
20.0,9821.0,385.29,1130.553,1.222,-1.9306483119748077
21.0,9821.0,385.29,1130.553,1.232,-1.9306483119748077
22.0,9821.0,385.29,1130.553,1.242,-1.9306483119748077
23.0,9821.0,385.29,1130.553,1.252,-1.9306483119748077
24.0,9821.0,385.29,1130.553,1.262,-1.9306483119748077
25.0,9821.0,385.29,1130.553,1.249,-1.9306483119748077
26.0,9821.0,385.29,1130.553,1.237,-1.9306483119748077
27.0,9821.0,385.29,1130.553,1.224,-1.9306483119748077
28.0,9821.0,385.29,1130.553,1.212,-1.9306483119748077
29.0,9821.0,384.933,1129.838,1.205,-1.9602271839318066
30.0,9821.0,384.555,1129.133,1.198,-1.989807357721081
31.0,9821.0,384.156,1128.441,1.191,-2.0193868805942183
32.0,9821.0,383.737,1127.76,1.184,-2.048966640164132
33.0,9821.0,383.297,1127.091,1.177,-2.0785787088441556
34.0,9821.0,382.491,1125.786,1.175,-2.146254464623924
35.0,9821.0,381.389,1124.269,1.173,-2.228995938975817
36.0,9821.0,380.395,1123.098,1.171,-2.296754038361291
37.0,9821.0,379.203,1121.88,1.17,-2.3719191483045456
38.0,9821.0,377.424,1120.38,1.243,-2.469917550839541
24.0,9822.0,421.301,1205.917,2.023,-1.967457305894712
25.0,9822.0,419.235,1200.991,1.845,-1.9616461798992513
26.0,9822.0,417.165,1196.054,1.668,-1.9558219868076308
27.0,9822.0,415.097,1191.122,1.49,-1.9500040133747698
28.0,9822.0,413.042,1185.837,1.399,-1.921495139681895
29.0,9822.0,411.139,1180.497,1.307,-1.892986893344845
30.0,9822.0,409.389,1175.104,1.216,-1.8644773922961468
31.0,9822.0,407.618,1169.588,1.1,-1.88134475848552
32.0,9822.0,405.846,1164.073,0.984,-1.898212259648376
33.0,9822.0,404.073,1158.551,0.868,-1.9150981846916244
34.0,9822.0,402.518,1153.996,0.819,-1.8863265510145448
35.0,9822.0,400.796,1148.37,0.76,-1.8511498860105962
36.0,9822.0,399.534,1143.72,0.711,-1.8223432448181713
37.0,9822.0,398.546,1139.84,0.658,-1.7717589514564998
38.0,9822.0,397.685,1135.509,0.598,-1.7159637000651229
1.0,9823.0,318.357,1147.192,0.86,-0.39475857021980004
2.0,9823.0,321.875,1145.702,0.859,-0.39475857021980004
3.0,9823.0,324.881,1144.425,0.858,-0.39475857021980004
4.0,9823.0,327.897,1143.143,0.857,-0.39475857021980004
5.0,9823.0,330.917,1141.878,0.856,-0.38894084484008884
6.0,9823.0,333.934,1140.614,0.855,-0.383129764804609
7.0,9823.0,336.958,1139.347,0.854,-0.37730527769985667
8.0,9823.0,339.977,1138.082,0.854,-0.39475857021980004
9.0,9823.0,342.929,1136.757,0.853,-0.39475857021980004
10.0,9823.0,345.894,1135.567,0.852,-0.39475857021980004
11.0,9823.0,348.521,1134.523,0.851,-0.39475857021980004
12.0,9823.0,350.709,1133.651,0.85,-0.39475857021980004
13.0,9823.0,353.191,1132.691,0.85,-0.39475857021980004
14.0,9823.0,354.19,1132.272,0.849,-0.39475857021980004
15.0,9823.0,355.188,1131.853,0.848,-0.39475857021980004
16.0,9823.0,356.187,1131.434,0.847,-0.39475857021980004
17.0,9823.0,357.183,1131.016,0.846,-0.39475857021980004
18.0,9823.0,358.18,1130.598,0.845,-0.39475857021980004
19.0,9823.0,359.178,1130.179,0.845,-0.39475857021980004
20.0,9823.0,360.175,1129.761,0.844,-0.39475857021980004
21.0,9823.0,361.171,1129.343,0.843,-0.39475857021980004
22.0,9823.0,362.169,1128.924,0.842,-0.39475857021980004
23.0,9823.0,363.166,1128.506,0.841,-0.39475857021980004
24.0,9823.0,363.166,1128.506,0.891,-0.39475857021980004
25.0,9823.0,363.166,1128.506,0.901,-0.39475857021980004
26.0,9823.0,363.166,1128.506,0.911,-0.39475857021980004
27.0,9823.0,363.166,1128.506,0.921,-0.39475857021980004
28.0,9823.0,363.166,1128.506,0.931,-0.39475857021980004
29.0,9823.0,363.166,1128.506,0.941,-0.39475857021980004
30.0,9823.0,363.166,1128.506,0.941,-0.39475857021980004
31.0,9823.0,363.166,1128.506,0.941,-0.39475857021980004
0.0,9824.0,379.325,1139.365,0.824,1.0457140213960352
1.0,9824.0,380.675,1141.661,0.824,1.0457140213960352
2.0,9824.0,382.345,1144.572,0.832,1.0457140213960352
3.0,9824.0,383.922,1147.574,0.874,1.0631673139159785
4.0,9824.0,385.426,1150.596,0.95,1.124354243577692
5.0,9824.0,386.829,1153.896,1.025,1.1853403615555815
6.0,9824.0,388.234,1157.407,1.075,1.194056952547124
7.0,9824.0,389.666,1160.985,1.075,1.2027936540755253
8.0,9824.0,391.114,1164.738,1.15,1.2027936540755253
9.0,9824.0,392.642,1168.699,1.225,1.2027936540755253
10.0,9824.0,393.992,1172.286,1.275,1.2027936540755253
11.0,9824.0,395.738,1176.364,1.337,1.192867536216566
12.0,9824.0,397.138,1179.607,1.386,1.1849629370909291
13.0,9824.0,398.907,1183.674,1.447,1.175038326407293
14.0,9824.0,400.691,1187.739,1.509,1.1651040182403287
15.0,9824.0,402.482,1191.79,1.57,1.1551904535653106
16.0,9824.0,404.288,1195.847,1.632,1.1452544597417347
17.0,9824.0,406.091,1199.882,1.693,1.135363681177851
18.0,9824.0,407.902,1203.924,1.754,1.1254512667155794
19.0,9824.0,409.716,1207.972,1.816,1.1155271914758085
20.0,9824.0,411.721,1213.15,1.877,1.162052502184401
21.0,9824.0,413.482,1218.417,1.938,1.208576415258047
17.0,9825.0,391.961,1138.702,0.766,-1.9754683671587705
18.0,9825.0,391.961,1138.702,0.746,-1.9754683671587705
19.0,9825.0,391.961,1138.702,0.726,-1.9754683671587705
20.0,9825.0,391.961,1138.702,0.746,-1.9754683671587705
21.0,9825.0,391.961,1138.702,0.766,-1.9754683671587705
22.0,9825.0,391.961,1138.702,0.786,-1.9754683671587705
23.0,9825.0,391.961,1138.702,0.806,-1.9754683671587705
24.0,9825.0,391.961,1138.702,0.826,-1.9754683671587705
25.0,9825.0,391.927,1138.586,0.806,-1.9754683671587705
26.0,9825.0,391.892,1138.47,0.786,-1.9754683671587705
27.0,9825.0,391.858,1138.354,0.766,-1.9754683671587705
28.0,9825.0,391.824,1138.238,0.746,-1.9754683671587705
29.0,9825.0,391.79,1138.122,0.726,-1.9754683671587705
30.0,9825.0,391.317,1137.048,0.726,-1.9754683671587705
31.0,9825.0,390.845,1135.974,0.726,-1.9754683671587705
32.0,9825.0,390.372,1134.9,0.726,-1.9754683671587705
33.0,9825.0,389.899,1133.825,0.726,-1.9754683671587705
34.0,9825.0,389.097,1131.908,0.744,-1.9754683671587705
35.0,9825.0,388.116,1129.565,0.767,-1.9754683671587705
36.0,9825.0,387.312,1127.646,0.785,-1.9754683671587705
37.0,9825.0,386.421,1125.518,0.805,-1.9754683671587705
38.0,9825.0,385.151,1122.561,0.842,-1.9754683671587705
1.0,9826.0,362.434,1053.381,1.346,-0.28115195514169233
2.0,9826.0,362.433,1053.38,1.356,-0.2823979257500131
3.0,9826.0,362.432,1053.38,1.366,-0.2836437418289268
4.0,9826.0,362.431,1053.379,1.376,-0.2848937675879753
5.0,9826.0,362.431,1053.378,1.385,-0.28613969084050983
6.0,9826.0,362.43,1053.378,1.395,-0.2873841909270547
7.0,9826.0,362.429,1053.377,1.405,-0.2886315622696771
8.0,9826.0,362.428,1053.376,1.414,-0.28987735342449295
9.0,9826.0,362.902,1053.235,1.414,-0.28987735342449295
10.0,9826.0,363.376,1053.094,1.414,-0.28987735342449295
11.0,9826.0,363.745,1052.984,1.414,-0.28987735342449295
12.0,9826.0,364.038,1052.896,1.414,-0.28987735342449295
13.0,9826.0,364.403,1052.787,1.414,-0.28987735342449295
14.0,9826.0,364.768,1052.678,1.414,-0.28987735342449295
15.0,9826.0,365.176,1052.557,1.414,-0.28987735342449295
16.0,9826.0,365.585,1052.435,1.414,-0.28987735342449295
0.0,9960.0,727.256,2732.21,3.908,1.3860891776517161
1.0,9960.0,728.18,2735.603,3.737,1.3651413758926552
2.0,9960.0,729.197,2739.334,3.548,1.3421067102695927
3.0,9960.0,730.122,2742.727,3.377,1.3211581122695248
4.0,9960.0,730.882,2745.277,3.257,1.288960133271248
5.0,9960.0,731.824,2748.083,3.123,1.2531638562210115
6.0,9960.0,732.849,2750.51,2.901,1.226987317397601
7.0,9960.0,733.938,2752.909,2.68,1.20081161641446
8.0,9960.0,734.693,2754.626,2.983,1.1775466860528978
9.0,9960.0,735.45,2756.346,2.836,1.1542554131518463
10.0,9960.0,736.206,2758.063,2.689,1.1309908085814087
11.0,9960.0,736.597,2758.799,2.585,1.1275667603806472
12.0,9960.0,736.988,2759.534,2.482,1.1241502591398311
13.0,9960.0,737.419,2760.344,2.368,1.1203855714097153
14.0,9960.0,737.81,2761.08,2.264,1.116961666895408
15.0,9960.0,738.202,2761.816,2.161,1.1135375160614651
16.0,9960.0,738.355,2762.032,2.081,1.1030584209873464
17.0,9960.0,738.508,2762.247,2.001,1.0926027367087774
18.0,9960.0,738.662,2762.462,1.921,1.0821126481930985
19.0,9960.0,738.815,2762.677,1.842,1.0716451747572
20.0,9960.0,738.968,2762.893,1.762,1.0611776385016352
21.0,9960.0,739.676,2763.981,1.714,1.0376215548702254
22.0,9960.0,740.383,2765.068,1.665,1.0140936033354684
23.0,9960.0,741.091,2766.157,1.616,0.9905367186225793
24.0,9960.0,741.8,2767.247,1.567,0.9669561313223928
25.0,9960.0,742.982,2768.92,1.462,0.9390045908620321
26.0,9960.0,744.508,2770.883,1.382,0.9025930763385877
27.0,9960.0,746.231,2772.94,1.202,0.8661385832484785
19.0,9550.0,930.491,1605.443,-0.485,2.884872173930641
20.0,9550.0,927.543,1606.362,-0.235,2.884872173930641
21.0,9550.0,924.274,1607.382,0.041,2.884872173930641
22.0,9550.0,921.663,1608.083,0.246,2.8440377540303126
23.0,9550.0,919.877,1608.63,0.433,2.8068602132737874
24.0,9550.0,918.593,1608.953,0.55,2.914311517213156
25.0,9550.0,917.283,1609.136,0.666,3.021769484825942
26.0,9550.0,916.705,1609.173,0.883,3.0768583916500174
27.0,9550.0,916.614,1609.15,1.041,3.080352133181289
28.0,9550.0,916.524,1609.127,1.199,3.083842041872936
29.0,9550.0,916.433,1609.104,1.357,3.087331985472047
30.0,9550.0,916.343,1609.081,1.515,3.0908217964227926
31.0,9550.0,916.252,1609.058,1.673,3.094311684169961
32.0,9550.0,915.597,1608.961,1.792,3.1233705357515804
33.0,9550.0,914.948,1608.819,1.91,-3.0521136858138402
34.0,9550.0,914.32,1608.608,2.028,-2.9445275277304197
35.0,9550.0,913.018,1607.802,2.08,-2.749892264558578
36.0,9550.0,911.897,1606.758,2.132,-2.5550444061053423
37.0,9550.0,910.942,1605.563,2.184,-2.2813024119725727
38.0,9550.0,910.149,1603.786,2.136,-2.089208594600357
5.0,9551.0,910.29,1591.304,-1.275,-2.234440321612129
6.0,9551.0,910.005,1591.03,-1.32,-2.211177486427133
7.0,9551.0,909.72,1590.755,-1.365,-2.187890172864711
8.0,9551.0,909.435,1590.48,-1.41,-2.164627151532357
9.0,9551.0,908.716,1589.549,-1.455,-2.164627151532357
10.0,9551.0,907.996,1588.616,-1.5,-2.164627151532357
11.0,9551.0,907.701,1587.043,-1.529,-1.9028285493269836
12.0,9551.0,907.823,1585.447,-1.558,-1.6410283759340587
13.0,9551.0,907.543,1583.04,-1.658,-1.562488795013421
14.0,9551.0,907.453,1580.617,-1.759,-1.4839487432545686
15.0,9551.0,907.837,1577.528,-1.757,-1.4839487432545686
16.0,9551.0,908.221,1574.443,-1.755,-1.4839487432545686
17.0,9551.0,908.606,1571.353,-1.753,-1.4839487432545686
18.0,9551.0,908.99,1568.268,-1.75,-1.4839487432545686
19.0,9551.0,909.319,1565.688,-1.78,-1.5140471805260316
20.0,9551.0,909.549,1563.357,-1.806,-1.5411523136560117
21.0,9551.0,909.73,1560.765,-1.836,-1.5712152058542845
22.0,9551.0,909.766,1560.226,-1.457,-1.5793220633844192
23.0,9551.0,909.787,1559.735,-1.379,-1.5867029206849426
24.0,9551.0,909.807,1559.244,-1.301,-1.594075651172257
25.0,9551.0,909.828,1558.753,-1.223,-1.6014488388849968
26.0,9551.0,909.848,1558.263,-1.145,-1.608821318635789
27.0,9551.0,909.868,1557.771,-1.067,-1.6162022496823474
28.0,9551.0,909.889,1557.281,-0.989,-1.6235750834141138
29.0,9551.0,909.888,1557.274,-0.855,-1.6235750834141138
30.0,9551.0,909.888,1557.267,-0.721,-1.6235750834141138
31.0,9551.0,909.887,1557.26,-0.587,-1.6235750834141138
32.0,9551.0,909.887,1557.253,-0.454,-1.6235750834141138
0.0,9552.0,899.597,1718.182,0.677,-0.5065643621377429
1.0,9552.0,901.789,1716.83,0.729,-0.5938354218683384
2.0,9552.0,903.855,1715.292,0.782,-0.6811104968145116
3.0,9552.0,905.778,1713.581,0.834,-0.7683637499368929
4.0,9552.0,907.401,1711.393,0.858,-0.938996955847028
5.0,9552.0,908.864,1708.426,0.884,-1.136317856880959
6.0,9552.0,909.66,1705.264,0.907,-1.2664316125029438
7.0,9552.0,910.176,1701.463,0.931,-1.39668228065485
8.0,9552.0,910.435,1697.515,0.996,-1.50138852747159
9.0,9552.0,910.28,1693.563,1.061,-1.60609330806071
10.0,9552.0,910.183,1689.371,1.026,-1.6061075574074908
11.0,9552.0,910.087,1685.184,0.991,-1.606121790894171
12.0,9552.0,910.094,1681.16,1.05,-1.6003052116556553
13.0,9552.0,910.102,1677.131,1.108,-1.594482267513686
14.0,9552.0,910.109,1673.103,1.167,-1.5886592884636548
15.0,9552.0,910.117,1669.078,1.225,-1.5828427557692228
16.0,9552.0,910.124,1665.059,1.283,-1.577032576342224
17.0,9552.0,910.129,1660.688,1.342,-1.5712152058542845
18.0,9552.0,910.103,1656.688,1.392,-1.5712152058542845
19.0,9552.0,910.077,1652.679,1.441,-1.5712152058542845
20.0,9552.0,910.053,1648.852,1.486,-1.5712152058542845
21.0,9552.0,910.026,1644.607,1.536,-1.5712152058542845
22.0,9552.0,909.997,1639.939,1.591,-1.5712152058542845
23.0,9552.0,909.97,1635.789,1.576,-1.5712152058542845
24.0,9552.0,909.944,1631.644,1.561,-1.5712152058542845
25.0,9552.0,909.917,1627.498,1.546,-1.5712152058542845
26.0,9552.0,909.891,1623.353,1.531,-1.5712152058542845
27.0,9552.0,909.865,1620.14,1.538,-1.5799490775605955
28.0,9552.0,909.838,1616.931,1.546,-1.5886733676967606
29.0,9552.0,909.812,1613.722,1.553,-1.5973977450967713
30.0,9552.0,909.786,1610.512,1.561,-1.606121790894171
31.0,9552.0,909.607,1607.613,1.546,-1.6293843081428945
32.0,9552.0,909.421,1604.713,1.531,-1.6526469650010658
33.0,9552.0,909.234,1601.81,1.516,-1.6759348911692193
34.0,9552.0,908.905,1599.138,1.501,-1.6991979668557335
35.0,9552.0,908.569,1596.467,1.486,-1.7224603444950097
36.0,9552.0,908.233,1593.793,1.471,-1.7457481310537155
37.0,9552.0,907.992,1591.384,1.417,-1.7340909476800541
38.0,9552.0,907.751,1588.979,1.363,-1.722459731724195
1.0,9553.0,893.256,1623.732,-1.256,2.06336314827562
2.0,9553.0,892.549,1624.44,-1.085,2.1171341491077746
3.0,9553.0,891.805,1625.11,-0.914,2.1708917053074726
4.0,9553.0,891.248,1625.883,-0.819,2.3817348734368835
5.0,9553.0,890.369,1626.512,-0.749,2.4607552693865746
6.0,9553.0,889.529,1627.022,-0.685,2.53254747112688
7.0,9553.0,888.654,1627.471,-0.622,2.6044152163938623
8.0,9553.0,887.814,1627.955,-0.535,2.6102308864401227
9.0,9553.0,886.974,1628.439,-0.447,2.6160464750481083
10.0,9553.0,886.133,1628.924,-0.36,2.6218685089138054
11.0,9553.0,885.236,1629.439,-0.285,2.6218685089138054
12.0,9553.0,884.339,1629.954,-0.21,2.6218685089138054
13.0,9553.0,883.441,1630.469,-0.135,2.6218685089138054
14.0,9553.0,882.543,1630.985,-0.06,2.6218685089138054
15.0,9553.0,881.521,1631.702,0.045,2.604409698007946
16.0,9553.0,880.505,1632.425,0.149,2.5869699569673412
17.0,9553.0,879.487,1633.149,0.253,2.5695086313539752
18.0,9553.0,878.489,1633.781,0.41,2.5695086313539752
19.0,9553.0,877.489,1634.413,0.568,2.5695086313539752
20.0,9553.0,876.588,1634.983,0.71,2.5695086313539752
21.0,9553.0,875.588,1635.615,0.867,2.5695086313539752
22.0,9553.0,874.489,1636.31,1.04,2.5695086313539752
23.0,9553.0,873.489,1636.942,1.208,2.5695086313539752
24.0,9553.0,872.489,1637.574,1.375,2.5695086313539752
25.0,9553.0,871.49,1638.206,1.543,2.5695086313539752
0.0,8090.0,1316.213,1063.033,1.758,0.8585972722284317
1.0,8090.0,1319.005,1066.266,1.808,0.8585972722284317
2.0,8090.0,1321.807,1069.545,1.758,0.8585972722284317
3.0,8090.0,1324.659,1072.848,1.824,0.8585972722284317
4.0,8090.0,1327.495,1076.033,1.858,0.8585972722284317
5.0,8090.0,1330.191,1079.256,1.958,0.8585972722284317
6.0,8090.0,1332.932,1082.531,2.058,0.8585972722284317
7.0,8090.0,1335.648,1085.777,2.108,0.8585972722284317
8.0,8090.0,1338.384,1089.013,2.158,0.8585972722284317
9.0,8090.0,1341.27,1092.423,2.308,0.8585972722284317
10.0,8090.0,1344.135,1095.807,2.308,0.8585972722284317
11.0,8090.0,1346.939,1099.089,2.408,0.8585972722284317
12.0,8090.0,1349.717,1102.34,2.458,0.8585972722284317
13.0,8090.0,1352.526,1105.627,2.458,0.8585972722284317
14.0,8090.0,1355.336,1108.915,2.558,0.8585972722284317
15.0,8090.0,1358.048,1112.09,2.458,0.8585972722284317
16.0,8090.0,1360.945,1115.552,2.608,0.8585972722284317
17.0,8090.0,1363.293,1118.261,2.609,0.8585972722284317
18.0,8090.0,1365.532,1120.843,2.609,0.8585972722284317
19.0,8090.0,1367.948,1123.595,2.619,0.8585972722284317
20.0,8090.0,1370.022,1125.956,2.574,0.8585972722284317
21.0,8090.0,1372.082,1128.267,2.678,0.8585972722284317
22.0,8090.0,1374.332,1130.765,2.733,0.8585972722284317
23.0,8090.0,1376.834,1133.555,2.688,0.8585972722284317
24.0,8090.0,1379.527,1136.566,2.692,0.8585972722284317
25.0,8090.0,1382.187,1139.538,2.647,0.8585972722284317
26.0,8090.0,1384.834,1142.608,2.652,0.8760505647483751
27.0,8090.0,1387.406,1145.784,2.656,0.8760505647483751
28.0,8090.0,1389.936,1148.873,2.661,0.8760505647483751
29.0,8090.0,1392.381,1151.828,2.616,0.8760505647483751
30.0,8090.0,1394.854,1154.723,2.571,0.8760505647483751
31.0,8090.0,1397.151,1157.523,2.575,0.8760505647483751
32.0,8090.0,1399.493,1160.242,2.55,0.8724876274764592
33.0,8090.0,1401.614,1162.705,2.528,0.8692865966898528
34.0,8090.0,1403.928,1165.391,2.553,0.8657233959750213
35.0,8090.0,1406.231,1168.065,2.636,0.8621605299038937
36.0,8090.0,1408.495,1170.692,2.503,0.8585972722284317
37.0,8090.0,1410.811,1173.315,2.596,0.8585972722284317
38.0,8090.0,1413.321,1176.157,2.533,0.8585972722284317
0.0,8091.0,1317.989,1073.967,0.743,0.9633170273480915
1.0,8091.0,1320.461,1077.367,0.806,0.8935038572683184
2.0,8091.0,1323.061,1080.597,0.856,0.8935038572683184
3.0,8091.0,1325.518,1083.591,0.756,0.8760505647483751
4.0,8091.0,1327.913,1086.411,0.856,0.8760505647483751
5.0,8091.0,1330.264,1089.227,0.856,0.8760505647483751
6.0,8091.0,1332.59,1092.065,0.856,0.8760505647483751
7.0,8091.0,1334.942,1094.834,0.856,0.8760505647483751
8.0,8091.0,1337.06,1097.362,0.906,0.8760505647483751
9.0,8091.0,1339.046,1099.775,1.006,0.8760505647483751
10.0,8091.0,1340.896,1102.079,1.056,0.8935038572683184
11.0,8091.0,1342.428,1103.937,1.156,0.8935038572683184
12.0,8091.0,1343.712,1105.645,1.306,0.9109571497882617
13.0,8091.0,1344.903,1107.129,1.406,0.9109571497882617
14.0,8091.0,1345.725,1108.211,1.606,0.9109571497882617
15.0,8091.0,1346.68,1109.404,1.756,0.8935038572683184
16.0,8091.0,1347.814,1110.845,2.046,0.9109571497882617
17.0,8091.0,1348.311,1111.487,2.046,0.9109571497882617
18.0,8091.0,1348.419,1111.628,2.255,0.9109571497882617
19.0,8091.0,1348.538,1111.784,2.485,0.9109571497882617
20.0,8091.0,1348.647,1111.925,2.695,0.9109571497882617
21.0,8091.0,1348.467,1111.695,2.912,0.9109571497882617
22.0,8091.0,1348.287,1111.465,3.13,0.9109571497882617
23.0,8091.0,1348.107,1111.235,3.422,0.9109571497882617
24.0,8091.0,1347.928,1111.006,3.607,0.9109571497882617
25.0,8091.0,1347.748,1110.776,3.791,0.9109571497882617
0.0,8092.0,1377.545,1160.031,-1.636,-2.3453734488585067
1.0,8092.0,1375.32,1157.578,-1.486,-2.3453734488585067
2.0,8092.0,1373.092,1155.124,-1.336,-2.3453734488585067
3.0,8092.0,1370.865,1152.669,-1.186,-2.3453734488585067
4.0,8092.0,1368.637,1150.214,-1.037,-2.3453734488585067
5.0,8092.0,1366.409,1147.759,-0.887,-2.3453734488585067
6.0,8092.0,1364.187,1145.299,-0.737,-2.3453734488585067
7.0,8092.0,1361.964,1142.839,-0.587,-2.3453734488585067
8.0,8092.0,1359.739,1140.377,-0.437,-2.3453734488585067
9.0,8092.0,1357.517,1137.916,-0.287,-2.3453734488585067
10.0,8092.0,1355.226,1135.568,-0.137,-2.3453734488585067
11.0,8092.0,1352.939,1133.223,0.013,-2.3453734488585067
12.0,8092.0,1350.938,1131.274,0.412,-2.3453734488585067
13.0,8092.0,1348.357,1128.821,0.662,-2.3628267413784503
14.0,8092.0,1345.984,1126.443,1.05,-2.360643493308165
15.0,8092.0,1343.425,1123.882,1.438,-2.341007188146421
16.0,8092.0,1340.617,1120.835,2.062,-2.3453734488585067
17.0,8092.0,1338.279,1118.3,2.373,-2.3453734488585067
18.0,8092.0,1335.941,1115.763,2.684,-2.3453734488585067
15.0,8093.0,1316.88,1069.997,3.381,0.8585972722284317
16.0,8093.0,1322.535,1076.502,3.37,0.8585972722284317
17.0,8093.0,1327.242,1081.915,3.362,0.8585972722284317
18.0,8093.0,1331.951,1087.331,3.353,0.8585972722284317
19.0,8093.0,1337.135,1093.293,3.344,0.8585972722284317
20.0,8093.0,1341.845,1098.709,3.335,0.8585972722284317
21.0,8093.0,1345.865,1103.327,3.327,0.8585972722284317
22.0,8093.0,1350.193,1108.301,3.318,0.8585972722284317
23.0,8093.0,1354.299,1113.019,3.31,0.8585972722284317
24.0,8093.0,1358.401,1117.731,3.251,0.8585972722284317
25.0,8093.0,1362.288,1122.428,3.142,0.8760505647483751
26.0,8093.0,1366.295,1127.333,3.017,0.8818638281236009
27.0,8093.0,1370.307,1132.245,2.892,0.8876839066607903
28.0,8093.0,1374.319,1137.156,2.766,0.8935038572683184
29.0,8093.0,1378.317,1142.344,2.574,0.9109571497882617
30.0,8093.0,1382.377,1147.616,2.433,0.9022354849140191
31.0,8093.0,1386.331,1153.053,2.24,0.9109571497882617
32.0,8093.0,1390.283,1158.334,2.098,0.9109571497882617
33.0,8093.0,1393.859,1162.912,1.926,0.8935038572683184
34.0,8093.0,1397.797,1167.82,1.789,0.8935038572683184
35.0,8093.0,1401.562,1172.412,1.703,0.8935038572683184
36.0,8093.0,1405.145,1176.78,1.517,0.8935038572683184
37.0,8093.0,1408.403,1180.736,1.38,0.8760505647483751
38.0,8093.0,1411.691,1184.73,1.23,0.8760505647483751
9.0,8094.0,1374.883,1156.48,-1.673,-2.290063964848031
10.0,8094.0,1372.851,1154.154,-1.452,-2.290063964848031
